support,itemsets
0.01633333333333333,frozenset({'armin van buuren'})
0.015666666666666666,frozenset({'as i lay dying'})
0.011666666666666667,frozenset({'asian dub foundation'})
0.013666666666666667,frozenset({'at the drive-in'})
0.017333333333333333,frozenset({'atb'})
0.017333333333333333,frozenset({'atmosphere'})
0.019333333333333334,frozenset({'atreyu'})
0.025666666666666667,frozenset({'audioslave'})
0.016,frozenset({'autechre'})
0.019,frozenset({'avenged sevenfold'})
0.034666666666666665,frozenset({'avril lavigne'})
0.011,frozenset({'ayreon'})
0.017,frozenset({'babyshambles'})
0.014333333333333333,frozenset({'backstreet boys'})
0.02666666666666667,frozenset({'bad religion'})
0.023,frozenset({'band of horses'})
0.011333333333333334,frozenset({'barenaked ladies'})
0.01633333333333333,frozenset({'basement jaxx'})
0.014,frozenset({'basshunter'})
0.012,frozenset({'bat for lashes'})
0.04666666666666667,frozenset({'beastie boys'})
0.012333333333333333,frozenset({'beatsteaks'})
0.062,frozenset({'beck'})
0.013,frozenset({'behemoth'})
0.049666666666666665,frozenset({'beirut'})
0.04566666666666667,frozenset({'belle and sebastian'})
0.019333333333333334,frozenset({'ben folds'})
0.010333333333333333,frozenset({'ben folds five'})
0.014,frozenset({'ben harper'})
0.024666666666666667,frozenset({'beyoncé'})
0.010333333333333333,frozenset({'biffy clyro'})
0.017,frozenset({'billie holiday'})
0.01633333333333333,frozenset({'billy joel'})
0.03333333333333333,frozenset({'billy talent'})
0.06433333333333334,frozenset({'björk'})
0.026,frozenset({'black eyed peas'})
0.010666666666666666,frozenset({'black flag'})
0.011,frozenset({'black label society'})
0.010666666666666666,frozenset({'black rebel motorcycle club'})
0.039,frozenset({'black sabbath'})
0.024666666666666667,frozenset({'blind guardian'})
0.056666666666666664,frozenset({'blink-182'})
0.06466666666666666,frozenset({'bloc party'})
0.019333333333333334,frozenset({'blonde redhead'})
0.017333333333333333,frozenset({'blondie'})
0.019666666666666666,frozenset({'bloodhound gang'})
0.032,frozenset({'blur'})
0.04533333333333334,frozenset({'boards of canada'})
0.072,frozenset({'bob dylan'})
0.042333333333333334,frozenset({'bob marley'})
0.03,frozenset({'bob marley & the wailers'})
0.02266666666666667,frozenset({'bon iver'})
0.02266666666666667,frozenset({'bon jovi'})
0.013333333333333334,frozenset({'bonnie prince billy'})
0.023,frozenset({'bonobo'})
0.014333333333333333,frozenset({'booka shade'})
0.021333333333333333,frozenset({'brand new'})
0.025,frozenset({'breaking benjamin'})
0.016,frozenset({'brian eno'})
0.037333333333333336,frozenset({'bright eyes'})
0.013,frozenset({'bring me the horizon'})
0.04733333333333333,frozenset({'britney spears'})
0.029333333333333333,frozenset({'broken social scene'})
0.029333333333333333,frozenset({'bruce springsteen'})
0.01,frozenset({'bryan adams'})
0.033,frozenset({'bullet for my valentine'})
0.021,frozenset({'burial'})
0.010666666666666666,frozenset({'busta rhymes'})
0.022,frozenset({'cake'})
0.011333333333333334,frozenset({'calexico'})
0.011333333333333334,frozenset({'camera obscura'})
0.011333333333333334,frozenset({'cannibal corpse'})
0.024,frozenset({'cansei de ser sexy'})
0.018333333333333333,frozenset({'cascada'})
0.03766666666666667,frozenset({'cat power'})
0.01,frozenset({'cat stevens'})
0.03333333333333333,frozenset({'children of bodom'})
0.011666666666666667,frozenset({'chimaira'})
0.013333333333333334,frozenset({'chris brown'})
0.025333333333333333,frozenset({'christina aguilera'})
0.01,frozenset({'chromeo'})
0.011333333333333334,frozenset({'city and colour'})
0.01,frozenset({'clap your hands say yeah'})
0.015,frozenset({'clint mansell'})
0.012,frozenset({'cobra starship'})
0.027333333333333334,frozenset({'cocorosie'})
0.016666666666666666,frozenset({'coheed and cambria'})
0.16066666666666668,frozenset({'coldplay'})
0.018,frozenset({'common'})
0.013,frozenset({'converge'})
0.015,frozenset({'counting crows'})
0.019666666666666666,frozenset({'cradle of filth'})
0.01,frozenset({'cream'})
0.03,frozenset({'creedence clearwater revival'})
0.025,frozenset({'crystal castles'})
0.018,frozenset({'cut copy'})
0.023333333333333334,frozenset({'cypress hill'})
0.011,frozenset({'céline dion'})
0.073,frozenset({'daft punk'})
0.03166666666666667,frozenset({'damien rice'})
0.015,frozenset({'danny elfman'})
0.023,frozenset({'dark tranquillity'})
0.018333333333333333,frozenset({'dashboard confessional'})
0.018666666666666668,frozenset({'dave matthews band'})
0.07466666666666667,frozenset({'david bowie'})
0.02,frozenset({'david guetta'})
0.010333333333333333,frozenset({'de la soul'})
0.01,frozenset({'de-phazz'})
0.013,frozenset({'dead can dance'})
0.014,frozenset({'dead kennedys'})
0.014333333333333333,frozenset({'death'})
0.084,frozenset({'death cab for cutie'})
0.012,frozenset({'death from above 1979'})
0.026,frozenset({'deep purple'})
0.011,frozenset({'deerhoof'})
0.010333333333333333,frozenset({'def leppard'})
0.034333333333333334,frozenset({'deftones'})
0.010333333333333333,frozenset({'deichkind'})
0.07133333333333333,frozenset({'depeche mode'})
0.025333333333333333,frozenset({'devendra banhart'})
0.01,frozenset({'devo'})
0.011666666666666667,frozenset({'diana krall'})
0.02266666666666667,frozenset({'dido'})
0.012333333333333333,frozenset({'die toten hosen'})
0.020666666666666667,frozenset({'die Ärzte'})
0.017333333333333333,frozenset({'digitalism'})
0.015666666666666666,frozenset({'dimmu borgir'})
0.012666666666666666,frozenset({'dio'})
0.012666666666666666,frozenset({'dir en grey'})
0.025666666666666667,frozenset({'dire straits'})
0.048,frozenset({'disturbed'})
0.010333333333333333,frozenset({'dj krush'})
0.022333333333333334,frozenset({'dj shadow'})
0.017666666666666667,frozenset({'dr. dre'})
0.015333333333333332,frozenset({'dragonforce'})
0.03133333333333333,frozenset({'dream theater'})
0.012666666666666666,frozenset({'dredg'})
0.018,frozenset({'dropkick murphys'})
0.02033333333333333,frozenset({'duffy'})
0.012333333333333333,frozenset({'duran duran'})
0.014333333333333333,frozenset({'eagles'})
0.012333333333333333,frozenset({'eddie vedder'})
0.011333333333333334,frozenset({'edguy'})
0.023666666666666666,frozenset({'editors'})
0.023,frozenset({'eels'})
0.01,frozenset({'ella fitzgerald'})
0.049,frozenset({'elliott smith'})
0.019666666666666666,frozenset({'elton john'})
0.012333333333333333,frozenset({'eluveitie'})
0.012,frozenset({'elvis costello'})
0.036,frozenset({'elvis presley'})
0.010333333333333333,frozenset({'emilie autumn'})
0.04766666666666667,frozenset({'eminem'})
0.018666666666666668,frozenset({'enigma'})
0.01,frozenset({'ennio morricone'})
0.012,frozenset({'enrique iglesias'})
0.018,frozenset({'ensiferum'})
0.012,frozenset({'enter shikari'})
0.028666666666666667,frozenset({'enya'})
0.013,frozenset({'epica'})
0.024666666666666667,frozenset({'eric clapton'})
0.015666666666666666,frozenset({'erykah badu'})
0.052333333333333336,frozenset({'evanescence'})
0.028333333333333332,frozenset({'explosions in the sky'})
0.019666666666666666,frozenset({'faith no more'})
0.024,frozenset({'faithless'})
0.04933333333333333,frozenset({'fall out boy'})
0.025666666666666667,frozenset({'fatboy slim'})
0.012,frozenset({'fear factory'})
0.05566666666666667,frozenset({'feist'})
0.017666666666666667,frozenset({'finntroll'})
0.02,frozenset({'fiona apple'})
0.025666666666666667,frozenset({'fleet foxes'})
0.014333333333333333,frozenset({'fleetwood mac'})
0.023666666666666666,frozenset({'flogging molly'})
0.010666666666666666,frozenset({'flying lotus'})
0.012666666666666666,frozenset({'flyleaf'})
0.010666666666666666,frozenset({'foals'})
0.07566666666666666,frozenset({'foo fighters'})
0.015,frozenset({'fort minor'})
0.011,frozenset({'four tet'})
0.029666666666666668,frozenset({'frank sinatra'})
0.014,frozenset({'frank zappa'})
0.056666666666666664,frozenset({'franz ferdinand'})
0.01633333333333333,frozenset({'frou frou'})
0.013666666666666667,frozenset({'frédéric chopin'})
0.01,frozenset({'fugazi'})
0.015333333333333332,frozenset({'funeral for a friend'})
0.011333333333333334,frozenset({'gang starr'})
0.026,frozenset({'garbage'})
0.014666666666666666,frozenset({'genesis'})
0.01,frozenset({'gentleman'})
0.01,frozenset({'ghostface'})
0.016666666666666666,frozenset({'girl talk'})
0.023,frozenset({'gnarls barkley'})
0.016,frozenset({'god is an astronaut'})
0.016666666666666666,frozenset({'godsmack'})
0.013,frozenset({'gogol bordello'})
0.035333333333333335,frozenset({'goldfrapp'})
0.014666666666666666,frozenset({'goo goo dolls'})
0.024666666666666667,frozenset({'good charlotte'})
0.051666666666666666,frozenset({'gorillaz'})
0.012,frozenset({'gotan project'})
0.010333333333333333,frozenset({'grateful dead'})
0.081,frozenset({'green day'})
0.010333333333333333,frozenset({'grizzly bear'})
0.016,frozenset({'groove armada'})
0.02033333333333333,frozenset({'guano apes'})
0.024333333333333332,frozenset({'guns n roses'})
0.01633333333333333,frozenset({'gwen stefani'})
0.015666666666666666,frozenset({'gym class heroes'})
0.013333333333333334,frozenset({'hammerfall'})
0.02266666666666667,frozenset({'hans zimmer'})
0.013666666666666667,frozenset({'hatebreed'})
0.010666666666666666,frozenset({'heaven shall burn'})
0.013333333333333334,frozenset({'hellogoodbye'})
0.024666666666666667,frozenset({'helloween'})
0.028666666666666667,frozenset({'him'})
0.014666666666666666,frozenset({'hoobastank'})
0.01633333333333333,frozenset({'hooverphonic'})
0.029666666666666668,frozenset({'hot chip'})
0.012666666666666666,frozenset({'howard shore'})
0.017333333333333333,frozenset({'iced earth'})
0.011666666666666667,frozenset({'ill niño'})
0.025,frozenset({'imogen heap'})
0.012333333333333333,frozenset({'in extremo'})
0.05533333333333333,frozenset({'in flames'})
0.05633333333333333,frozenset({'incubus'})
0.02266666666666667,frozenset({'infected mushroom'})
0.04833333333333333,frozenset({'interpol'})
0.033,frozenset({'iron & wine'})
0.059333333333333335,frozenset({'iron maiden'})
0.015333333333333332,frozenset({'isis'})
0.012333333333333333,frozenset({'j dilla'})
0.057666666666666665,frozenset({'jack johnson'})
0.024,frozenset({'james blunt'})
0.012666666666666666,frozenset({'james brown'})
0.012666666666666666,frozenset({'james morrison'})
0.012666666666666666,frozenset({'jamie cullum'})
0.035,frozenset({'jamiroquai'})
0.010666666666666666,frozenset({'janis joplin'})
0.030333333333333334,frozenset({'jason mraz'})
0.031,frozenset({'jay-z'})
0.016,frozenset({'jeff buckley'})
0.012,frozenset({'jefferson airplane'})
0.013666666666666667,frozenset({'jens lekman'})
0.015666666666666666,frozenset({'jethro tull'})
0.03833333333333333,frozenset({'jimi hendrix'})
0.03166666666666667,frozenset({'jimmy eat world'})
0.01633333333333333,frozenset({'joanna newsom'})
0.011333333333333334,frozenset({'joe satriani'})
0.016,frozenset({'johann sebastian bach'})
0.011666666666666667,frozenset({'john coltrane'})
0.017,frozenset({'john legend'})
0.014333333333333333,frozenset({'john lennon'})
0.03,frozenset({'john mayer'})
0.015,frozenset({'john williams'})
0.06733333333333333,frozenset({'johnny cash'})
0.01,frozenset({'jonas brothers'})
0.010666666666666666,frozenset({'joss stone'})
0.033,frozenset({'josé gonzález'})
0.04466666666666667,frozenset({'joy division'})
0.028333333333333332,frozenset({'judas priest'})
0.013,frozenset({'jurassic 5'})
0.035,frozenset({'justice'})
0.036,frozenset({'justin timberlake'})
0.029666666666666668,frozenset({'kaiser chiefs'})
0.015333333333333332,frozenset({'kamelot'})
0.064,frozenset({'kanye west'})
0.016,frozenset({'kasabian'})
0.021,frozenset({'katatonia'})
0.014,frozenset({'kate bush'})
0.022333333333333334,frozenset({'kate nash'})
0.01633333333333333,frozenset({'katie melua'})
0.036333333333333336,frozenset({'katy perry'})
0.036333333333333336,frozenset({'keane'})
0.02666666666666667,frozenset({'kelly clarkson'})
0.016666666666666666,frozenset({'kent'})
0.029,frozenset({'killswitch engage'})
0.010333333333333333,frozenset({'kimya dawson'})
0.011,frozenset({'king crimson'})
0.03233333333333333,frozenset({'kings of convenience'})
0.05633333333333333,frozenset({'kings of leon'})
0.019333333333333334,frozenset({'kiss'})
0.018666666666666668,frozenset({'klaxons'})
0.02033333333333333,frozenset({'korpiklaani'})
0.046,frozenset({'koЯn'})
0.012666666666666666,frozenset({'kraftwerk'})
0.012666666666666666,frozenset({'kreator'})
0.017333333333333333,frozenset({'kt tunstall'})
0.029,frozenset({'kylie minogue'})
0.011,frozenset({'kyuss'})
0.02033333333333333,frozenset({'lacuna coil'})
0.031,frozenset({'lady gaga'})
0.024666666666666667,frozenset({'ladytron'})
0.01633333333333333,frozenset({'lamb'})
0.018333333333333333,frozenset({'lamb of god'})
0.011333333333333334,frozenset({'late of the pier'})
0.015666666666666666,frozenset({'lcd soundsystem'})
0.074,frozenset({'led zeppelin'})
0.017333333333333333,frozenset({'lenny kravitz'})
0.01633333333333333,frozenset({'leona lewis'})
0.025666666666666667,frozenset({'leonard cohen'})
0.01633333333333333,frozenset({'less than jake'})
0.015666666666666666,frozenset({'lifehouse'})
0.014666666666666666,frozenset({'lil wayne'})
0.039,frozenset({'lily allen'})
0.028333333333333332,frozenset({'limp bizkit'})
0.09566666666666666,frozenset({'linkin park'})
0.010666666666666666,frozenset({'los hermanos'})
0.021666666666666667,frozenset({'lostprophets'})
0.010666666666666666,frozenset({'lou reed'})
0.013,frozenset({'louis armstrong'})
0.013333333333333334,frozenset({'ludwig van beethoven'})
0.021333333333333333,frozenset({'lupe fiasco'})
0.013333333333333334,frozenset({'lykke li'})
0.011,frozenset({'m. ward'})
0.027333333333333334,frozenset({'m.i.a.'})
0.024666666666666667,frozenset({'m83'})
0.01633333333333333,frozenset({'machine head'})
0.057,frozenset({'madonna'})
0.01,frozenset({'madvillain'})
0.014666666666666666,frozenset({'mando diao'})
0.011,frozenset({'manic street preachers'})
0.016666666666666666,frozenset({'manowar'})
0.03,frozenset({'manu chao'})
0.01,frozenset({'maria mena'})
0.015333333333333332,frozenset({'mariah carey'})
0.051333333333333335,frozenset({'marilyn manson'})
0.027,frozenset({'maroon 5'})
0.011666666666666667,frozenset({'marvin gaye'})
0.06366666666666666,frozenset({'massive attack'})
0.018333333333333333,frozenset({'mastodon'})
0.015,frozenset({'matisyahu'})
0.010666666666666666,frozenset({'max richter'})
0.02033333333333333,frozenset({'maxïmo park'})
0.03266666666666666,frozenset({'megadeth'})
0.011333333333333334,frozenset({'meshuggah'})
0.111,frozenset({'metallica'})
0.018666666666666668,frozenset({'metric'})
0.010666666666666666,frozenset({'metro station'})
0.015333333333333332,frozenset({'mew'})
0.012,frozenset({'mf doom'})
0.044333333333333336,frozenset({'mgmt'})
0.01633333333333333,frozenset({'michael bublé'})
0.05433333333333333,frozenset({'michael jackson'})
0.025666666666666667,frozenset({'mika'})
0.025,frozenset({'miles davis'})
0.017333333333333333,frozenset({'millencolin'})
0.025,frozenset({'mindless self indulgence'})
0.01633333333333333,frozenset({'minus the bear'})
0.024666666666666667,frozenset({'misfits'})
0.059,frozenset({'moby'})
0.05,frozenset({'modest mouse'})
0.03666666666666667,frozenset({'mogwai'})
0.016,frozenset({'moloko'})
0.010666666666666666,frozenset({'mono'})
0.013333333333333334,frozenset({'moonspell'})
0.026,frozenset({'morcheeba'})
0.026333333333333334,frozenset({'morrissey'})
0.011333333333333334,frozenset({'mos def'})
0.011,frozenset({'motion city soundtrack'})
0.025,frozenset({'motörhead'})
0.11933333333333333,frozenset({'muse'})
0.019333333333333334,frozenset({'my bloody valentine'})
0.042666666666666665,frozenset({'my chemical romance'})
0.011666666666666667,frozenset({'myslovitz'})
0.013,frozenset({'múm'})
0.013,frozenset({'n*e*r*d'})
0.013,frozenset({'nada surf'})
0.026,frozenset({'nas'})
0.013666666666666667,frozenset({'ne-yo'})
0.030333333333333334,frozenset({'neil young'})
0.03833333333333333,frozenset({'nelly furtado'})
0.025,frozenset({'neutral milk hotel'})
0.013666666666666667,frozenset({'new found glory'})
0.02666666666666667,frozenset({'new order'})
0.025333333333333333,frozenset({'nick cave and the bad seeds'})
0.03,frozenset({'nick drake'})
0.042,frozenset({'nickelback'})
0.011666666666666667,frozenset({'nightmares on wax'})
0.06266666666666666,frozenset({'nightwish'})
0.011,frozenset({'nile'})
0.024,frozenset({'nina simone'})
0.076,frozenset({'nine inch nails'})
0.09566666666666666,frozenset({'nirvana'})
0.02,frozenset({'no doubt'})
0.027,frozenset({'nofx'})
0.03666666666666667,frozenset({'norah jones'})
0.013666666666666667,frozenset({'notorious b.i.g.'})
0.034666666666666665,frozenset({'nouvelle vague'})
0.05333333333333334,frozenset({'oasis'})
0.02666666666666667,frozenset({'of montreal'})
0.012666666666666666,frozenset({'okkervil river'})
0.010666666666666666,frozenset({'onerepublic'})
0.013,frozenset({'oomph!'})
0.036333333333333336,frozenset({'opeth'})
0.010666666666666666,frozenset({'otis redding'})
0.021,frozenset({'outkast'})
0.016,frozenset({'ozzy osbourne'})
0.019666666666666666,frozenset({'p.o.d.'})
0.027333333333333334,frozenset({'panic at the disco'})
0.029333333333333333,frozenset({'pantera'})
0.032,frozenset({'papa roach'})
0.011666666666666667,frozenset({'paradise lost'})
0.04466666666666667,frozenset({'paramore'})
0.011666666666666667,frozenset({'patrick wolf'})
0.011,frozenset({'paul simon'})
0.011333333333333334,frozenset({'paul van dyk'})
0.016,frozenset({'pavement'})
0.047,frozenset({'pearl jam'})
0.028333333333333332,frozenset({'pendulum'})
0.013333333333333334,frozenset({'pennywise'})
0.01633333333333333,frozenset({'pet shop boys'})
0.013666666666666667,frozenset({'peter bjorn and john'})
0.010666666666666666,frozenset({'peter fox'})
0.011666666666666667,frozenset({'peter gabriel'})
0.012333333333333333,frozenset({'phil collins'})
0.011333333333333334,frozenset({'philip glass'})
0.013666666666666667,frozenset({'phoenix'})
0.01,frozenset({'pinback'})
0.019666666666666666,frozenset({'pink'})
0.093,frozenset({'pink floyd'})
0.04766666666666667,frozenset({'pixies'})
0.03133333333333333,frozenset({'pj harvey'})
0.07966666666666666,frozenset({'placebo'})
0.011,frozenset({'plain white ts'})
0.028,frozenset({'porcupine tree'})
0.068,frozenset({'portishead'})
0.012666666666666666,frozenset({'prefuse 73'})
0.013,frozenset({'prince'})
0.06466666666666666,frozenset({'queen'})
0.04933333333333333,frozenset({'queens of the stone age'})
0.04666666666666667,frozenset({'r.e.m.'})
0.16966666666666666,frozenset({'radiohead'})
0.049,frozenset({'rage against the machine'})
0.06933333333333333,frozenset({'rammstein'})
0.043666666666666666,frozenset({'ramones'})
0.023,frozenset({'rancid'})
0.023333333333333334,frozenset({'ratatat'})
0.013666666666666667,frozenset({'ray charles'})
0.017,frozenset({'razorlight'})
0.11366666666666667,frozenset({'red hot chili peppers'})
0.014333333333333333,frozenset({'reel big fish'})
0.04533333333333334,frozenset({'regina spektor'})
0.012,frozenset({'relient k'})
0.04533333333333334,frozenset({'rihanna'})
0.020666666666666667,frozenset({'rilo kiley'})
0.043333333333333335,frozenset({'rise against'})
0.021,frozenset({'rjd2'})
0.017333333333333333,frozenset({'rob zombie'})
0.02266666666666667,frozenset({'robbie williams'})
0.012333333333333333,frozenset({'roxette'})
0.018,frozenset({'rufus wainwright'})
0.015666666666666666,frozenset({'rush'})
0.016666666666666666,frozenset({'ryan adams'})
0.014333333333333333,frozenset({'róisín murphy'})
0.04566666666666667,frozenset({'röyksopp'})
0.012333333333333333,frozenset({'santana'})
0.02033333333333333,frozenset({'santogold'})
0.011333333333333334,frozenset({'saosin'})
0.014333333333333333,frozenset({'sarah mclachlan'})
0.011333333333333334,frozenset({'saves the day'})
0.011,frozenset({'say anything'})
0.015,frozenset({'scissor sisters'})
0.01633333333333333,frozenset({'scooter'})
0.022333333333333334,frozenset({'scorpions'})
0.01,frozenset({'seeed'})
0.013,frozenset({'seether'})
0.013666666666666667,frozenset({'sentenced'})
0.02033333333333333,frozenset({'sepultura'})
0.015666666666666666,frozenset({'serj tankian'})
0.011,frozenset({'sex pistols'})
0.014333333333333333,frozenset({'shakira'})
0.010666666666666666,frozenset({'shiny toy guns'})
0.011,frozenset({'shpongle'})
0.017333333333333333,frozenset({'sia'})
0.076,frozenset({'sigur rós'})
0.01,frozenset({'simian mobile disco'})
0.026333333333333334,frozenset({'simon & garfunkel'})
0.02266666666666667,frozenset({'simple plan'})
0.011,frozenset({'siouxsie and the banshees'})
0.011,frozenset({'ska-p'})
0.034,frozenset({'slayer'})
0.048666666666666664,frozenset({'slipknot'})
0.019666666666666666,frozenset({'snoop dogg'})
0.05366666666666667,frozenset({'snow patrol'})
0.017,frozenset({'soilwork'})
0.014666666666666666,frozenset({'something corporate'})
0.025333333333333333,frozenset({'sonata arctica'})
0.035666666666666666,frozenset({'sonic youth'})
0.012666666666666666,frozenset({'soulfly'})
0.011,frozenset({'soundgarden'})
0.017666666666666667,frozenset({'soundtrack'})
0.016,frozenset({'spoon'})
0.016666666666666666,frozenset({'squarepusher'})
0.012666666666666666,frozenset({'staind'})
0.021333333333333333,frozenset({'stars'})
0.02,frozenset({'static-x'})
0.011,frozenset({'stereolab'})
0.018,frozenset({'stereophonics'})
0.014333333333333333,frozenset({'stevie wonder'})
0.017,frozenset({'sting'})
0.013666666666666667,frozenset({'stone sour'})
0.013666666666666667,frozenset({'stone temple pilots'})
0.011666666666666667,frozenset({'stratovarius'})
0.025,frozenset({'sublime'})
0.011333333333333334,frozenset({'subway to sally'})
0.053,frozenset({'sufjan stevens'})
0.010666666666666666,frozenset({'sugababes'})
0.032,frozenset({'sum 41'})
0.012333333333333333,frozenset({'symphony x'})
0.096,frozenset({'system of a down'})
0.012,frozenset({'t.a.t.u.'})
0.020666666666666667,frozenset({'t.i.'})
0.022,frozenset({'taking back sunday'})
0.017666666666666667,frozenset({'talking heads'})
0.025,frozenset({'tegan and sara'})
0.03266666666666666,frozenset({'tenacious d'})
0.01,frozenset({'the 69 eyes'})
0.010666666666666666,frozenset({'the academy is...'})
0.011333333333333334,frozenset({'the album leaf'})
0.023,frozenset({'the all-american rejects'})
0.028666666666666667,frozenset({'the beach boys'})
0.172,frozenset({'the beatles'})
0.01,frozenset({'the birthday massacre'})
0.012666666666666666,frozenset({'the black keys'})
0.020666666666666667,frozenset({'the cardigans'})
0.04766666666666667,frozenset({'the chemical brothers'})
0.021333333333333333,frozenset({'the cinematic orchestra'})
0.043666666666666666,frozenset({'the clash'})
0.028333333333333332,frozenset({'the cranberries'})
0.011333333333333334,frozenset({'the crystal method'})
0.08133333333333333,frozenset({'the cure'})
0.011,frozenset({'the dandy warhols'})
0.03133333333333333,frozenset({'the decemberists'})
0.011,frozenset({'the dillinger escape plan'})
0.048666666666666664,frozenset({'the doors'})
0.02,frozenset({'the dresden dolls'})
0.010333333333333333,frozenset({'the faint'})
0.02666666666666667,frozenset({'the flaming lips'})
0.021333333333333333,frozenset({'the fratellis'})
0.020666666666666667,frozenset({'the fray'})
0.011666666666666667,frozenset({'the future sound of london'})
0.014,frozenset({'the game'})
0.011,frozenset({'the gathering'})
0.024333333333333332,frozenset({'the hives'})
0.012666666666666666,frozenset({'the jesus and mary chain'})
0.013666666666666667,frozenset({'the jimi hendrix experience'})
0.10166666666666667,frozenset({'the killers'})
0.013,frozenset({'the kills'})
0.024333333333333332,frozenset({'the kinks'})
0.033666666666666664,frozenset({'the knife'})
0.049666666666666665,frozenset({'the kooks'})
0.013,frozenset({'the last shadow puppets'})
0.018666666666666668,frozenset({'the libertines'})
0.01633333333333333,frozenset({'the magnetic fields'})
0.025333333333333333,frozenset({'the mars volta'})
0.011666666666666667,frozenset({'the mountain goats'})
0.028,frozenset({'the national'})
0.013,frozenset({'the new pornographers'})
0.06666666666666667,frozenset({'the offspring'})
0.011666666666666667,frozenset({'the pogues'})
0.019333333333333334,frozenset({'the police'})
0.034333333333333334,frozenset({'the postal service'})
0.06433333333333334,frozenset({'the prodigy'})
0.017666666666666667,frozenset({'the pussycat dolls'})
0.011,frozenset({'the raconteurs'})
0.016,frozenset({'the rasmus'})
0.05566666666666667,frozenset({'the rolling stones'})
0.021333333333333333,frozenset({'the roots'})
0.04733333333333333,frozenset({'the shins'})
0.06466666666666666,frozenset({'the smashing pumpkins'})
0.057666666666666665,frozenset({'the smiths'})
0.015333333333333332,frozenset({'the sounds'})
0.016,frozenset({'the streets'})
0.05266666666666667,frozenset({'the strokes'})
0.020666666666666667,frozenset({'the ting tings'})
0.022333333333333334,frozenset({'the used'})
0.028,frozenset({'the velvet underground'})
0.014,frozenset({'the verve'})
0.06466666666666666,frozenset({'the white stripes'})
0.011666666666666667,frozenset({'the whitest boy alive'})
0.028666666666666667,frozenset({'the who'})
0.012,frozenset({'the wombats'})
0.011333333333333334,frozenset({'therion'})
0.030666666666666665,frozenset({'thievery corporation'})
0.011666666666666667,frozenset({'thom yorke'})
0.010666666666666666,frozenset({'thomas newman'})
0.023,frozenset({'three days grace'})
0.016,frozenset({'thrice'})
0.029333333333333333,frozenset({'timbaland'})
0.01633333333333333,frozenset({'tiësto'})
0.010666666666666666,frozenset({'tokyo police club'})
0.04633333333333333,frozenset({'tom waits'})
0.051,frozenset({'tool'})
0.032,frozenset({'tori amos'})
0.02033333333333333,frozenset({'travis'})
0.010666666666666666,frozenset({'trentemøller'})
0.013,frozenset({'tricky'})
0.01,frozenset({'tristania'})
0.01633333333333333,frozenset({'trivium'})
0.024666666666666667,frozenset({'tv on the radio'})
0.011333333333333334,frozenset({'type o negative'})
0.06266666666666666,frozenset({'u2'})
0.014,frozenset({'underoath'})
0.015333333333333332,frozenset({'underworld'})
0.014666666666666666,frozenset({'unkle'})
0.010333333333333333,frozenset({'usher'})
0.024,frozenset({'vampire weekend'})
0.014666666666666666,frozenset({'van halen'})
0.011333333333333334,frozenset({'van morrison'})
0.012,frozenset({'vangelis'})
