support,itemsets
0.012367491166077738,frozenset({'black label society'})
0.01060070671378092,frozenset({'black rebel motorcycle club'})
0.037102473498233215,frozenset({'black sabbath'})
0.015901060070671377,frozenset({'blind guardian'})
0.06007067137809187,frozenset({'blink-182'})
0.04770318021201413,frozenset({'bloc party'})
0.022968197879858657,frozenset({'blonde redhead'})
0.0176678445229682,frozenset({'blondie'})
0.015901060070671377,frozenset({'bloodhound gang'})
0.015901060070671377,frozenset({'blur'})
0.06007067137809187,frozenset({'boards of canada'})
0.08833922261484099,frozenset({'bob dylan'})
0.028268551236749116,frozenset({'bob marley'})
0.024734982332155476,frozenset({'bob marley & the wailers'})
0.03180212014134275,frozenset({'bon iver'})
0.01060070671378092,frozenset({'bon jovi'})
0.019434628975265017,frozenset({'bonnie prince billy'})
0.012367491166077738,frozenset({'bowling for soup'})
0.015901060070671377,frozenset({'boys like girls'})
0.06713780918727916,frozenset({'brand new'})
0.015901060070671377,frozenset({'breaking benjamin'})
0.028268551236749116,frozenset({'brian eno'})
0.07950530035335689,frozenset({'bright eyes'})
0.061837455830388695,frozenset({'britney spears'})
0.06890459363957598,frozenset({'broken social scene'})
0.038869257950530034,frozenset({'bruce springsteen'})
0.0176678445229682,frozenset({'buckethead'})
0.026501766784452298,frozenset({'built to spill'})
0.015901060070671377,frozenset({'bush'})
0.014134275618374558,frozenset({'buzzcocks'})
0.053003533568904596,frozenset({'cake'})
0.012367491166077738,frozenset({'calexico'})
0.014134275618374558,frozenset({'camera obscura'})
0.01060070671378092,frozenset({'cansei de ser sexy'})
0.01060070671378092,frozenset({'cascada'})
0.05653710247349823,frozenset({'cat power'})
0.0176678445229682,frozenset({'cat stevens'})
0.01060070671378092,frozenset({'chamillionaire'})
0.015901060070671377,frozenset({'charlie parker'})
0.012367491166077738,frozenset({'chet baker'})
0.012367491166077738,frozenset({'chevelle'})
0.0176678445229682,frozenset({'children of bodom'})
0.022968197879858657,frozenset({'chiodos'})
0.02120141342756184,frozenset({'chris brown'})
0.015901060070671377,frozenset({'christina aguilera'})
0.0176678445229682,frozenset({'chromeo'})
0.03180212014134275,frozenset({'circa survive'})
0.01060070671378092,frozenset({'city and colour'})
0.019434628975265017,frozenset({'clap your hands say yeah'})
0.019434628975265017,frozenset({'cobra starship'})
0.028268551236749116,frozenset({'cocorosie'})
0.014134275618374558,frozenset({'cocteau twins'})
0.0353356890459364,frozenset({'coheed and cambria'})
0.014134275618374558,frozenset({'cold war kids'})
0.16784452296819788,frozenset({'coldplay'})
0.01060070671378092,frozenset({'combichrist'})
0.030035335689045935,frozenset({'common'})
0.02120141342756184,frozenset({'converge'})
0.02120141342756184,frozenset({'counting crows'})
0.015901060070671377,frozenset({'cream'})
0.04063604240282685,frozenset({'creedence clearwater revival'})
0.022968197879858657,frozenset({'crystal castles'})
0.03356890459363958,frozenset({'cursive'})
0.022968197879858657,frozenset({'cut copy'})
0.015901060070671377,frozenset({'cute is what we aim for'})
0.012367491166077738,frozenset({'cypress hill'})
0.01060070671378092,frozenset({'céline dion'})
0.09010600706713781,frozenset({'daft punk'})
0.038869257950530034,frozenset({'damien rice'})
0.012367491166077738,frozenset({'danny elfman'})
0.045936395759717315,frozenset({'dashboard confessional'})
0.053003533568904596,frozenset({'dave matthews band'})
0.08657243816254417,frozenset({'david bowie'})
0.02120141342756184,frozenset({'de la soul'})
0.014134275618374558,frozenset({'dead kennedys'})
0.014134275618374558,frozenset({'death'})
0.18197879858657243,frozenset({'death cab for cutie'})
0.026501766784452298,frozenset({'death from above 1979'})
0.028268551236749116,frozenset({'deerhoof'})
0.014134275618374558,frozenset({'deerhunter'})
0.01060070671378092,frozenset({'def leppard'})
0.03180212014134275,frozenset({'deftones'})
0.05653710247349823,frozenset({'depeche mode'})
0.015901060070671377,frozenset({'descendents'})
0.0176678445229682,frozenset({'dethklok'})
0.04946996466431095,frozenset({'devendra banhart'})
0.02120141342756184,frozenset({'devo'})
0.015901060070671377,frozenset({'dido'})
0.0176678445229682,frozenset({'dinosaur jr.'})
0.030035335689045935,frozenset({'disturbed'})
0.015901060070671377,frozenset({'dj shadow'})
0.012367491166077738,frozenset({'django reinhardt'})
0.026501766784452298,frozenset({'dr. dre'})
0.01060070671378092,frozenset({'dragonforce'})
0.024734982332155476,frozenset({'dream theater'})
0.014134275618374558,frozenset({'dredg'})
0.019434628975265017,frozenset({'dropkick murphys'})
0.01060070671378092,frozenset({'drowning pool'})
0.012367491166077738,frozenset({'duran duran'})
0.019434628975265017,frozenset({'eagles'})
0.01060070671378092,frozenset({'editors'})
0.01060070671378092,frozenset({'electric light orchestra'})
0.012367491166077738,frozenset({'electric six'})
0.10070671378091872,frozenset({'elliott smith'})
0.019434628975265017,frozenset({'elton john'})
0.0353356890459364,frozenset({'elvis costello'})
0.024734982332155476,frozenset({'elvis presley'})
0.015901060070671377,frozenset({'emery'})
0.038869257950530034,frozenset({'eminem'})
0.028268551236749116,frozenset({'enya'})
0.024734982332155476,frozenset({'eric clapton'})
0.02120141342756184,frozenset({'erykah badu'})
0.038869257950530034,frozenset({'evanescence'})
0.045936395759717315,frozenset({'explosions in the sky'})
0.014134275618374558,frozenset({'faith no more'})
0.0636042402826855,frozenset({'fall out boy'})
0.012367491166077738,frozenset({'fatboy slim'})
0.07420494699646643,frozenset({'feist'})
0.014134275618374558,frozenset({'final fantasy'})
0.0353356890459364,frozenset({'fiona apple'})
0.04063604240282685,frozenset({'fleet foxes'})
0.019434628975265017,frozenset({'fleetwood mac'})
0.0176678445229682,frozenset({'flight of the conchords'})
0.028268551236749116,frozenset({'flogging molly'})
0.014134275618374558,frozenset({'flying lotus'})
0.019434628975265017,frozenset({'flyleaf'})
0.01060070671378092,frozenset({'foals'})
0.053003533568904596,frozenset({'foo fighters'})
0.01060070671378092,frozenset({'fort minor'})
0.026501766784452298,frozenset({'frank sinatra'})
0.019434628975265017,frozenset({'frank zappa'})
0.044169611307420496,frozenset({'franz ferdinand'})
0.038869257950530034,frozenset({'frou frou'})
0.02120141342756184,frozenset({'frédéric chopin'})
0.022968197879858657,frozenset({'fugazi'})
0.012367491166077738,frozenset({'gang starr'})
0.030035335689045935,frozenset({'garbage'})
0.015901060070671377,frozenset({'genesis'})
0.022968197879858657,frozenset({'ghostface'})
0.054770318021201414,frozenset({'girl talk'})
0.04063604240282685,frozenset({'gnarls barkley'})
0.0176678445229682,frozenset({'godsmack'})
0.012367491166077738,frozenset({'godspeed you! black emperor'})
0.012367491166077738,frozenset({'gogol bordello'})
0.012367491166077738,frozenset({'goldfinger'})
0.024734982332155476,frozenset({'goldfrapp'})
0.024734982332155476,frozenset({'goo goo dolls'})
0.015901060070671377,frozenset({'good charlotte'})
0.06890459363957598,frozenset({'gorillaz'})
0.037102473498233215,frozenset({'grateful dead'})
0.0989399293286219,frozenset({'green day'})
0.026501766784452298,frozenset({'grizzly bear'})
0.0176678445229682,frozenset({'guided by voices'})
0.024734982332155476,frozenset({'gwen stefani'})
0.030035335689045935,frozenset({'gym class heroes'})
0.019434628975265017,frozenset({'hans zimmer'})
0.030035335689045935,frozenset({'hellogoodbye'})
0.012367491166077738,frozenset({'helloween'})
0.01060070671378092,frozenset({'hilary duff'})
0.019434628975265017,frozenset({'hot chip'})
0.012367491166077738,frozenset({'hot hot heat'})
0.01060070671378092,frozenset({'ice cube'})
0.01060070671378092,frozenset({'iced earth'})
0.02120141342756184,frozenset({'immortal technique'})
0.05653710247349823,frozenset({'imogen heap'})
0.014134275618374558,frozenset({'in flames'})
0.07950530035335689,frozenset({'incubus'})
0.014134275618374558,frozenset({'infected mushroom'})
0.053003533568904596,frozenset({'interpol'})
0.07420494699646643,frozenset({'iron & wine'})
0.044169611307420496,frozenset({'iron maiden'})
0.028268551236749116,frozenset({'j dilla'})
0.06537102473498234,frozenset({'jack johnson'})
0.012367491166077738,frozenset({'james blunt'})
0.0176678445229682,frozenset({'james brown'})
0.01060070671378092,frozenset({'jamie cullum'})
0.014134275618374558,frozenset({'jamiroquai'})
0.04240282685512368,frozenset({'jason mraz'})
0.06713780918727916,frozenset({'jay-z'})
0.014134275618374558,frozenset({'jeff buckley'})
0.012367491166077738,frozenset({'jem'})
0.015901060070671377,frozenset({'jethro tull'})
0.037102473498233215,frozenset({'jimi hendrix'})
0.06713780918727916,frozenset({'jimmy eat world'})
0.02120141342756184,frozenset({'joanna newsom'})
0.02120141342756184,frozenset({'johann sebastian bach'})
0.022968197879858657,frozenset({'john coltrane'})
0.022968197879858657,frozenset({'john legend'})
0.019434628975265017,frozenset({'john lennon'})
0.05123674911660778,frozenset({'john mayer'})
0.02120141342756184,frozenset({'john williams'})
0.07597173144876325,frozenset({'johnny cash'})
0.015901060070671377,frozenset({'jonas brothers'})
0.014134275618374558,frozenset({'joni mitchell'})
0.015901060070671377,frozenset({'joshua radin'})
0.03180212014134275,frozenset({'josé gonzález'})
0.019434628975265017,frozenset({'journey'})
0.037102473498233215,frozenset({'joy division'})
0.024734982332155476,frozenset({'judas priest'})
0.02120141342756184,frozenset({'junior boys'})
0.0176678445229682,frozenset({'jurassic 5'})
0.04063604240282685,frozenset({'justice'})
0.0353356890459364,frozenset({'justin timberlake'})
0.012367491166077738,frozenset({'kaiser chiefs'})
0.11837455830388692,frozenset({'kanye west'})
0.01060070671378092,frozenset({'kate bush'})
0.019434628975265017,frozenset({'kate nash'})
0.02120141342756184,frozenset({'katy perry'})
0.0353356890459364,frozenset({'keane'})
0.037102473498233215,frozenset({'kelly clarkson'})
0.015901060070671377,frozenset({'killswitch engage'})
0.014134275618374558,frozenset({'kimya dawson'})
0.01060070671378092,frozenset({'king crimson'})
0.0176678445229682,frozenset({'kings of convenience'})
0.0353356890459364,frozenset({'kings of leon'})
0.012367491166077738,frozenset({'kiss'})
0.01060070671378092,frozenset({'klaxons'})
0.01060070671378092,frozenset({'kmfdm'})
0.019434628975265017,frozenset({'koЯn'})
0.01060070671378092,frozenset({'kraftwerk'})
0.012367491166077738,frozenset({'kt tunstall'})
0.0176678445229682,frozenset({'kylie minogue'})
0.012367491166077738,frozenset({'lacuna coil'})
0.022968197879858657,frozenset({'lady gaga'})
0.028268551236749116,frozenset({'ladytron'})
0.014134275618374558,frozenset({'lamb of god'})
0.01060070671378092,frozenset({'lcd soundsystem'})
0.01060070671378092,frozenset({'le tigre'})
0.10600706713780919,frozenset({'led zeppelin'})
0.01060070671378092,frozenset({'leona lewis'})
0.02120141342756184,frozenset({'leonard cohen'})
0.019434628975265017,frozenset({'less than jake'})
0.024734982332155476,frozenset({'lifehouse'})
0.03180212014134275,frozenset({'lil wayne'})
0.038869257950530034,frozenset({'lily allen'})
0.01060070671378092,frozenset({'limp bizkit'})
0.0706713780918728,frozenset({'linkin park'})
0.012367491166077738,frozenset({'live'})
0.01060070671378092,frozenset({'louis armstrong'})
0.014134275618374558,frozenset({'low'})
0.014134275618374558,frozenset({'ludacris'})
0.02120141342756184,frozenset({'ludwig van beethoven'})
0.038869257950530034,frozenset({'lupe fiasco'})
0.01060070671378092,frozenset({'lynyrd skynyrd'})
0.019434628975265017,frozenset({'m. ward'})
0.045936395759717315,frozenset({'m.i.a.'})
0.04240282685512368,frozenset({'m83'})
0.01060070671378092,frozenset({'machine head'})
0.0176678445229682,frozenset({'madlib'})
0.04240282685512368,frozenset({'madonna'})
0.024734982332155476,frozenset({'madvillain'})
0.024734982332155476,frozenset({'mae'})
0.014134275618374558,frozenset({'manu chao'})
0.022968197879858657,frozenset({'mariah carey'})
0.044169611307420496,frozenset({'marilyn manson'})
0.0353356890459364,frozenset({'maroon 5'})
0.0176678445229682,frozenset({'marvin gaye'})
0.0353356890459364,frozenset({'massive attack'})
0.026501766784452298,frozenset({'mastodon'})
0.0176678445229682,frozenset({'matchbox twenty'})
0.024734982332155476,frozenset({'matisyahu'})
0.012367491166077738,frozenset({'me first and the gimme gimmes'})
0.03180212014134275,frozenset({'megadeth'})
0.07597173144876325,frozenset({'metallica'})
0.030035335689045935,frozenset({'metric'})
0.022968197879858657,frozenset({'metro station'})
0.02120141342756184,frozenset({'mew'})
0.026501766784452298,frozenset({'mf doom'})
0.04770318021201413,frozenset({'mgmt'})
0.030035335689045935,frozenset({'michael bublé'})
0.05653710247349823,frozenset({'michael jackson'})
0.022968197879858657,frozenset({'mika'})
0.03356890459363958,frozenset({'miles davis'})
0.04240282685512368,frozenset({'mindless self indulgence'})
0.014134275618374558,frozenset({'minor threat'})
0.05830388692579505,frozenset({'minus the bear'})
0.028268551236749116,frozenset({'mirah'})
0.04063604240282685,frozenset({'misfits'})
0.022968197879858657,frozenset({'moby'})
0.13074204946996468,frozenset({'modest mouse'})
0.03180212014134275,frozenset({'mogwai'})
0.014134275618374558,frozenset({'morcheeba'})
0.022968197879858657,frozenset({'morrissey'})
0.022968197879858657,frozenset({'mos def'})
0.026501766784452298,frozenset({'motion city soundtrack'})
0.01060070671378092,frozenset({'motörhead'})
0.10424028268551237,frozenset({'muse'})
0.026501766784452298,frozenset({'my bloody valentine'})
0.053003533568904596,frozenset({'my chemical romance'})
0.026501766784452298,frozenset({'my morning jacket'})
0.014134275618374558,frozenset({'múm'})
0.014134275618374558,frozenset({'n*e*r*d'})
0.026501766784452298,frozenset({'nada surf'})
0.054770318021201414,frozenset({'nas'})
0.01060070671378092,frozenset({'natasha bedingfield'})
0.015901060070671377,frozenset({'ne-yo'})
0.045936395759717315,frozenset({'neil young'})
0.015901060070671377,frozenset({'neko case'})
0.01060070671378092,frozenset({'nelly furtado'})
0.05653710247349823,frozenset({'neutral milk hotel'})
0.028268551236749116,frozenset({'new found glory'})
0.028268551236749116,frozenset({'new order'})
0.012367491166077738,frozenset({'nick cave and the bad seeds'})
0.05123674911660778,frozenset({'nick drake'})
0.03180212014134275,frozenset({'nickelback'})
0.015901060070671377,frozenset({'nightwish'})
0.01060070671378092,frozenset({'nile'})
0.019434628975265017,frozenset({'nina simone'})
0.09187279151943463,frozenset({'nine inch nails'})
0.08303886925795052,frozenset({'nirvana'})
0.037102473498233215,frozenset({'no doubt'})
0.024734982332155476,frozenset({'nofx'})
0.026501766784452298,frozenset({'norah jones'})
0.028268551236749116,frozenset({'notorious b.i.g.'})
0.014134275618374558,frozenset({'nouvelle vague'})
0.0353356890459364,frozenset({'oasis'})
0.054770318021201414,frozenset({'of montreal'})
0.019434628975265017,frozenset({'ok go'})
0.01060070671378092,frozenset({'okkervil river'})
0.01060070671378092,frozenset({'onerepublic'})
0.03356890459363958,frozenset({'opeth'})
0.012367491166077738,frozenset({'orbital'})
0.0176678445229682,frozenset({'otis redding'})
0.05653710247349823,frozenset({'outkast'})
0.0176678445229682,frozenset({'ozzy osbourne'})
0.03356890459363958,frozenset({'panic at the disco'})
0.014134275618374558,frozenset({'panic! at the disco'})
0.026501766784452298,frozenset({'pantera'})
0.05653710247349823,frozenset({'paramore'})
0.012367491166077738,frozenset({'patrick wolf'})
0.030035335689045935,frozenset({'paul simon'})
0.038869257950530034,frozenset({'pavement'})
0.012367491166077738,frozenset({'peaches'})
0.0353356890459364,frozenset({'pearl jam'})
0.014134275618374558,frozenset({'peter bjorn and john'})
0.012367491166077738,frozenset({'peter gabriel'})
0.019434628975265017,frozenset({'phoenix'})
0.0353356890459364,frozenset({'pinback'})
0.10424028268551237,frozenset({'pink floyd'})
0.07243816254416961,frozenset({'pixies'})
0.01060070671378092,frozenset({'pj harvey'})
0.030035335689045935,frozenset({'placebo'})
0.01060070671378092,frozenset({'plain white ts'})
0.015901060070671377,frozenset({'porcupine tree'})
0.04240282685512368,frozenset({'portishead'})
0.015901060070671377,frozenset({'prefuse 73'})
0.0176678445229682,frozenset({'primus'})
0.0176678445229682,frozenset({'prince'})
0.0636042402826855,frozenset({'queen'})
0.044169611307420496,frozenset({'queens of the stone age'})
0.038869257950530034,frozenset({'r.e.m.'})
0.2332155477031802,frozenset({'radiohead'})
0.05830388692579505,frozenset({'rage against the machine'})
0.030035335689045935,frozenset({'rammstein'})
0.04240282685512368,frozenset({'ramones'})
0.024734982332155476,frozenset({'rancid'})
0.05123674911660778,frozenset({'ratatat'})
0.02120141342756184,frozenset({'ray lamontagne'})
0.10954063604240283,frozenset({'red hot chili peppers'})
0.022968197879858657,frozenset({'reel big fish'})
0.0636042402826855,frozenset({'regina spektor'})
0.028268551236749116,frozenset({'relient k'})
0.012367491166077738,frozenset({'richard cheese'})
0.03356890459363958,frozenset({'rihanna'})
0.05830388692579505,frozenset({'rilo kiley'})
0.030035335689045935,frozenset({'rise against'})
0.028268551236749116,frozenset({'rjd2'})
0.012367491166077738,frozenset({'rob zombie'})
0.022968197879858657,frozenset({'rufus wainwright'})
0.03180212014134275,frozenset({'rush'})
0.0353356890459364,frozenset({'ryan adams'})
0.03356890459363958,frozenset({'röyksopp'})
0.026501766784452298,frozenset({'sage francis'})
0.01060070671378092,frozenset({'santana'})
0.0353356890459364,frozenset({'santogold'})
0.0176678445229682,frozenset({'saosin'})
0.0176678445229682,frozenset({'sara bareilles'})
0.0176678445229682,frozenset({'sarah mclachlan'})
0.045936395759717315,frozenset({'saves the day'})
0.04063604240282685,frozenset({'say anything'})
0.0176678445229682,frozenset({'scorpions'})
0.012367491166077738,frozenset({'senses fail'})
0.01060070671378092,frozenset({'sepultura'})
0.01060070671378092,frozenset({'sex pistols'})
0.014134275618374558,frozenset({'shakira'})
0.014134275618374558,frozenset({'she wants revenge'})
0.026501766784452298,frozenset({'shiny toy guns'})
0.014134275618374558,frozenset({'sia'})
0.10070671378091872,frozenset({'sigur rós'})
0.012367491166077738,frozenset({'simian mobile disco'})
0.037102473498233215,frozenset({'simon & garfunkel'})
0.01060070671378092,frozenset({'simple plan'})
0.014134275618374558,frozenset({'siouxsie and the banshees'})
0.015901060070671377,frozenset({'skinny puppy'})
0.030035335689045935,frozenset({'slayer'})
0.02120141342756184,frozenset({'slipknot'})
0.012367491166077738,frozenset({'sneaker pimps'})
0.015901060070671377,frozenset({'snoop dogg'})
0.053003533568904596,frozenset({'snow patrol'})
0.01060070671378092,frozenset({'social distortion'})
0.01060070671378092,frozenset({'soilwork'})
0.045936395759717315,frozenset({'something corporate'})
0.053003533568904596,frozenset({'sonic youth'})
0.01060070671378092,frozenset({'soundgarden'})
0.044169611307420496,frozenset({'spoon'})
0.01060070671378092,frozenset({'staind'})
0.04063604240282685,frozenset({'stars'})
0.01060070671378092,frozenset({'static-x'})
0.015901060070671377,frozenset({'steely dan'})
0.015901060070671377,frozenset({'stereolab'})
0.02120141342756184,frozenset({'stevie wonder'})
0.012367491166077738,frozenset({'sting'})
0.030035335689045935,frozenset({'stone temple pilots'})
0.012367491166077738,frozenset({'strapping young lad'})
0.02120141342756184,frozenset({'streetlight manifesto'})
0.0636042402826855,frozenset({'sublime'})
0.11307420494699646,frozenset({'sufjan stevens'})
0.014134275618374558,frozenset({'sugarcult'})
0.02120141342756184,frozenset({'switchfoot'})
0.012367491166077738,frozenset({'symphony x'})
0.05123674911660778,frozenset({'system of a down'})
0.015901060070671377,frozenset({'t. rex'})
0.01060070671378092,frozenset({'t.a.t.u.'})
0.03180212014134275,frozenset({'t.i.'})
0.05123674911660778,frozenset({'taking back sunday'})
0.015901060070671377,frozenset({'talib kweli'})
0.04946996466431095,frozenset({'talking heads'})
0.012367491166077738,frozenset({'taylor swift'})
0.06713780918727916,frozenset({'tegan and sara'})
0.0353356890459364,frozenset({'tenacious d'})
0.02120141342756184,frozenset({'the academy is...'})
0.014134275618374558,frozenset({'the album leaf'})
0.04240282685512368,frozenset({'the all-american rejects'})
0.012367491166077738,frozenset({'the arcade fire'})
0.01060070671378092,frozenset({'the ataris'})
0.04770318021201413,frozenset({'the beach boys'})
0.26855123674911663,frozenset({'the beatles'})
0.012367491166077738,frozenset({'the birthday massacre'})
0.019434628975265017,frozenset({'the black keys'})
0.022968197879858657,frozenset({'the blood brothers'})
0.015901060070671377,frozenset({'the books'})
0.012367491166077738,frozenset({'the bouncing souls'})
0.012367491166077738,frozenset({'the bravery'})
0.012367491166077738,frozenset({'the breeders'})
0.012367491166077738,frozenset({'the brian jonestown massacre'})
0.012367491166077738,frozenset({'the byrds'})
0.022968197879858657,frozenset({'the chemical brothers'})
0.06537102473498234,frozenset({'the clash'})
0.014134275618374558,frozenset({'the cranberries'})
0.08833922261484099,frozenset({'the cure'})
0.02120141342756184,frozenset({'the dandy warhols'})
0.09010600706713781,frozenset({'the decemberists'})
0.012367491166077738,frozenset({'the dillinger escape plan'})
0.04770318021201413,frozenset({'the doors'})
0.0353356890459364,frozenset({'the dresden dolls'})
0.03356890459363958,frozenset({'the faint'})
0.012367491166077738,frozenset({'the fall of troy'})
0.07420494699646643,frozenset({'the flaming lips'})
0.01060070671378092,frozenset({'the fratellis'})
0.04063604240282685,frozenset({'the fray'})
0.014134275618374558,frozenset({'the game'})
0.026501766784452298,frozenset({'the get up kids'})
0.015901060070671377,frozenset({'the go! team'})
0.014134275618374558,frozenset({'the hives'})
0.028268551236749116,frozenset({'the hush sound'})
0.0176678445229682,frozenset({'the jesus and mary chain'})
0.01060070671378092,frozenset({'the jimi hendrix experience'})
0.12014134275618374,frozenset({'the killers'})
0.0353356890459364,frozenset({'the kinks'})
0.028268551236749116,frozenset({'the knife'})
0.03180212014134275,frozenset({'the kooks'})
0.030035335689045935,frozenset({'the magnetic fields'})
0.037102473498233215,frozenset({'the mars volta'})
0.037102473498233215,frozenset({'the mountain goats'})
0.04240282685512368,frozenset({'the national'})
0.03356890459363958,frozenset({'the new pornographers'})
0.01060070671378092,frozenset({'the notwist'})
0.0353356890459364,frozenset({'the offspring'})
0.015901060070671377,frozenset({'the pogues'})
0.015901060070671377,frozenset({'the police'})
0.07773851590106007,frozenset({'the postal service'})
0.015901060070671377,frozenset({'the prodigy'})
0.01060070671378092,frozenset({'the raconteurs'})
0.014134275618374558,frozenset({'the rapture'})
0.05830388692579505,frozenset({'the rolling stones'})
0.04240282685512368,frozenset({'the roots'})
0.1254416961130742,frozenset({'the shins'})
0.10070671378091872,frozenset({'the smashing pumpkins'})
0.08480565371024736,frozenset({'the smiths'})
0.014134275618374558,frozenset({'the streets'})
0.04770318021201413,frozenset({'the strokes'})
0.012367491166077738,frozenset({'the ting tings'})
0.022968197879858657,frozenset({'the used'})
0.044169611307420496,frozenset({'the velvet underground'})
0.015901060070671377,frozenset({'the weakerthans'})
0.07950530035335689,frozenset({'the white stripes'})
0.04946996466431095,frozenset({'the who'})
0.02120141342756184,frozenset({'the zombies'})
0.0353356890459364,frozenset({'they might be giants'})
0.03356890459363958,frozenset({'thievery corporation'})
0.02120141342756184,frozenset({'third eye blind'})
0.019434628975265017,frozenset({'thom yorke'})
0.01060070671378092,frozenset({'thomas newman'})
0.022968197879858657,frozenset({'thrice'})
0.0176678445229682,frozenset({'thursday'})
0.024734982332155476,frozenset({'timbaland'})
0.012367491166077738,frozenset({'tiësto'})
0.015901060070671377,frozenset({'tokyo police club'})
0.026501766784452298,frozenset({'tom petty and the heartbreakers'})
0.0706713780918728,frozenset({'tom waits'})
0.05123674911660778,frozenset({'tool'})
0.026501766784452298,frozenset({'tori amos'})
0.01060070671378092,frozenset({'tortoise'})
0.01060070671378092,frozenset({'tracy chapman'})
0.015901060070671377,frozenset({'travis'})
0.05123674911660778,frozenset({'tv on the radio'})
0.04946996466431095,frozenset({'u2'})
0.019434628975265017,frozenset({'underoath'})
0.03356890459363958,frozenset({'vampire weekend'})
0.030035335689045935,frozenset({'van halen'})
0.0176678445229682,frozenset({'van morrison'})
0.02120141342756184,frozenset({'vnv nation'})
0.04063604240282685,frozenset({'weezer'})
0.030035335689045935,frozenset({'wilco'})
0.02120141342756184,frozenset({'wu-tang clan'})
0.01060070671378092,frozenset({'yann tiersen'})
0.030035335689045935,frozenset({'yeah yeah yeahs'})
0.014134275618374558,frozenset({'yellowcard'})
0.0176678445229682,frozenset({'yo la tengo'})
0.015901060070671377,frozenset({'zero 7'})
0.012367491166077738,"frozenset({'50 cent', '2pac'})"
0.01060070671378092,"frozenset({'eminem', '2pac'})"
0.0176678445229682,"frozenset({'jay-z', '2pac'})"
0.015901060070671377,"frozenset({'kanye west', '2pac'})"
0.01060070671378092,"frozenset({'lil wayne', '2pac'})"
0.01060070671378092,"frozenset({'2pac', 'nas'})"
